n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
368,37693.0,118297.0,80604.0,1.4676318793112004,0.41304347826086957,102.42663043478261,778.2697368421053,-373.1666666666667,9365.0,8555.0,0.09365,10,8,0.8,36.8,9.019977827023746,0.2451080931256453,14,0.10588172870294218,4.0248798718633205,91.43130024142414,1.3264730839183068,2012-01-11 12:30:00,2021-04-13 17:30:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,1500,4000,1000.0,141,-15299.0,55761.0,71060.0,0.7847030678300028,0.3617021276595745,-108.50354609929079,1093.3529411764705,-789.5555555555555,21744.0,20516.0,0.21744,5,1,0.2,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,41407.0,129651.0,88244.0,1.4692330356738135,0.41504854368932037,100.50242718446601,758.1929824561404,-366.15767634854774,9069.0,8209.0,0.09069,10,7,0.7,41.2,10.225458424931373,0.24819073846920808,15,0.13888955973627648,4.565773514169147,90.23662665732847,1.3226236872584451,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,1000,0,1000.0,153,-21542.0,55220.0,76762.0,0.7193663531434824,0.32679738562091504,-140.79738562091504,1104.4,-745.2621359223301,26720.0,25492.0,0.2672,5,1,0.2,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,37988.0,119832.0,81844.0,1.464151312252578,0.41304347826086957,103.22826086956522,788.3684210526316,-378.9074074074074,9570.0,8760.0,0.0957,10,7,0.7,36.8,9.019977827023746,0.2451080931256453,14,0.15770769716752658,3.9694879832810868,92.70717068547962,1.3224586108432066,2012-01-11 12:30:00,2021-04-13 17:30:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,2000,6000,1000.0,141,-14589.0,56976.0,71565.0,0.7961433661706141,0.3617021276595745,-103.46808510638297,1117.1764705882354,-795.1666666666666,22554.0,21326.0,0.22554,5,2,0.4,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,45736.0,154954.0,109218.0,1.4187588126499295,0.4048059149722736,84.53974121996303,707.5525114155251,-339.18633540372673,6439.0,5334.0,0.06439,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.14039268847297534,7.10296629911477,76.16536207801295,1.320356319873859,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1000,0,1000.0,191,18471.0,91013.0,72542.0,1.2546249069504563,0.38219895287958117,96.70680628272251,1246.7534246575342,-614.7627118644068,12995.0,11626.0,0.12995,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.2915922256510205,1.4213928434013081,134.37523685777705,1.0631837892148117,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,42622.0,131872.0,89250.0,1.4775574229691877,0.4174757281553398,103.45145631067962,766.6976744186046,-371.875,9709.0,8849.0,0.09709,10,8,0.8,41.2,10.225458424931373,0.24819073846920808,15,0.1405612125193562,4.389947471418272,93.85078128665947,1.315796737233573,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,1500,6000,1000.0,153,-13117.0,63191.0,76308.0,0.8281045237720815,0.3660130718954248,-85.73202614379085,1128.4107142857142,-786.680412371134,19145.0,17857.0,0.19145,5,1,0.2,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,37748.0,119592.0,81844.0,1.4612189042568788,0.41304347826086957,102.57608695652173,786.7894736842105,-378.9074074074074,9570.0,8760.0,0.0957,10,7,0.7,36.8,9.019977827023746,0.2451080931256453,14,0.15235244251351066,3.9444096133751305,93.29659849528453,1.3141036022456924,2012-01-11 12:30:00,2021-04-13 17:30:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,2000,0,1000.0,141,-14594.0,56971.0,71565.0,0.7960734996157339,0.3617021276595745,-103.50354609929079,1117.078431372549,-795.1666666666666,22554.0,21326.0,0.22554,5,2,0.4,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,54221.0,181037.0,126816.0,1.4275564597527126,0.41035120147874304,100.22365988909426,815.481981981982,-397.5423197492163,9183.0,8398.0,0.09183,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.12395566293502518,5.904497440923445,91.62507146677487,1.3107425946491513,2012-01-11 11:00:00,2021-05-12 12:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1000,0,2000.0,191,53336.0,151717.0,98381.0,1.5421372012888668,0.3507853403141361,279.24607329842934,2264.4328358208954,-793.3951612903226,11885.0,11168.0,0.11885,5,4,0.8,38.2,15.315351775261318,0.4009254391429664,20,0.15966701664916755,4.487673538073201,42.561028198590066,3.210161846994926,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,42382.0,131632.0,89250.0,1.4748683473389357,0.4174757281553398,102.86893203883496,765.3023255813954,-371.875,9709.0,8849.0,0.09709,10,8,0.8,41.2,10.225458424931373,0.24819073846920808,15,0.13569439856542873,4.365228138840251,94.38223774243782,1.3083876241713972,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,1500,0,1000.0,153,-13122.0,63186.0,76308.0,0.8280389998427425,0.3660130718954248,-85.76470588235294,1128.3214285714287,-786.680412371134,19145.0,17857.0,0.19145,5,1,0.2,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,45306.0,154524.0,109218.0,1.414821732681426,0.4048059149722736,83.7449168207024,705.5890410958904,-339.18633540372673,6439.0,5334.0,0.06439,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.13223414117335452,7.036185743127815,76.88824879706883,1.3079426147499793,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1000,6000,1000.0,191,19076.0,91618.0,72542.0,1.2629649030906234,0.38219895287958117,99.87434554973822,1255.041095890411,-614.7627118644068,12995.0,11626.0,0.12995,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.3140595512686098,1.4679492112350905,130.11349339484167,1.0980073608933871,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,39128.0,134060.0,94932.0,1.4121687102346943,0.421195652173913,106.32608695652173,864.9032258064516,-445.6901408450704,10470.0,9660.0,0.1047,10,7,0.7,36.8,9.019977827023746,0.2451080931256453,14,0.17956450623594358,3.737153772683859,98.4706603966469,1.3022846971113882,2012-01-11 12:30:00,2021-04-14 16:30:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,1000,0,2000.0,141,-2094.0,82920.0,85014.0,0.9753687627920107,0.28368794326241137,-14.851063829787234,2073.0,-841.7227722772277,21033.0,20148.0,0.21033,5,3,0.6,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,43928.0,154715.0,110787.0,1.3965086156317978,0.43478260869565216,119.3695652173913,966.96875,-532.6298076923077,13238.0,12295.0,0.13238,10,6,0.6,36.8,9.019977827023746,0.2451080931256453,14,0.13638226188308142,3.318326031122526,110.8992897468585,1.3002350549092352,2012-01-11 12:30:00,2021-04-14 19:00:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,2000,6000,0.0,141,-19594.0,137780.0,157374.0,0.8754940460304752,0.28368794326241137,-138.96453900709218,3444.5,-1558.1584158415842,49678.0,47643.0,0.49678,5,2,0.4,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,46026.0,156935.0,110909.0,1.414988864744971,0.4066543438077634,85.07578558225508,713.3409090909091,-345.5109034267913,6734.0,5632.0,0.06734,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.1395081041150654,6.8348678348678344,79.15295702429063,1.2992982663648804,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1500,0,1000.0,191,24996.0,97233.0,72237.0,1.3460276589559368,0.4083769633507853,130.86910994764398,1246.576923076923,-639.2654867256637,12410.0,11041.0,0.1241,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.21547447591614657,2.0141821112006446,94.82757241158585,1.4722809914858455,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,45596.0,156505.0,110909.0,1.4111118123867314,0.4066543438077634,84.28096118299446,711.3863636363636,-345.5109034267913,6734.0,5632.0,0.06734,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.13139310465830337,6.771012771012771,79.89942100184226,1.287159513170232,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1500,6000,1000.0,191,25601.0,97838.0,72237.0,1.3544028683361713,0.4083769633507853,134.0366492146597,1254.3333333333333,-639.2654867256637,12410.0,11041.0,0.1241,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.23401429631655013,2.0629331184528605,92.58661771024569,1.5079158930640555,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,43443.0,154715.0,111272.0,1.3904216694226759,0.43478260869565216,118.05163043478261,966.96875,-534.9615384615385,13238.0,12295.0,0.13238,10,6,0.6,36.8,9.019977827023746,0.2451080931256453,14,0.1379048408259098,3.2816890768998337,112.13737541145869,1.2858794274818317,2012-01-11 12:30:00,2021-04-14 19:00:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,2000,6000,4000.0,141,-16499.0,131052.0,147551.0,0.8881810357096869,0.2978723404255319,-117.01418439716312,3120.285714285714,-1490.4141414141413,55208.0,53173.0,0.55208,5,2,0.4,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,38578.0,133510.0,94932.0,1.4063750895377745,0.421195652173913,104.83152173913044,861.3548387096774,-445.6901408450704,10470.0,9660.0,0.1047,10,7,0.7,36.8,9.019977827023746,0.2451080931256453,14,0.15529576442532014,3.6846227316141356,99.87453989320338,1.2839792231947234,2012-01-11 12:30:00,2021-04-14 16:30:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,1000,6000,2000.0,141,-3864.0,81150.0,85014.0,0.9545486625732232,0.28368794326241137,-27.404255319148938,2028.75,-841.7227722772277,21033.0,20148.0,0.21033,5,3,0.6,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,40112.0,128356.0,88244.0,1.4545578169620597,0.41504854368932037,97.35922330097087,750.6198830409356,-366.15767634854774,9069.0,8209.0,0.09069,10,8,0.8,41.2,10.225458424931373,0.24819073846920808,15,0.0994964100518548,4.422979380306539,93.14988033506184,1.2812587568119098,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,1000,4000,1000.0,153,-22752.0,54010.0,76762.0,0.7036033454052787,0.32679738562091504,-148.7058823529412,1080.2,-745.2621359223301,26160.0,24932.0,0.2616,5,0,0.0,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,43023.0,154295.0,111272.0,1.3866471349485945,0.43478260869565216,116.91032608695652,964.34375,-534.9615384615385,13238.0,12295.0,0.13238,10,6,0.6,36.8,9.019977827023746,0.2451080931256453,14,0.2312948887804198,3.2499622299441002,113.23208516374963,1.2734477501220183,2012-01-11 12:30:00,2021-04-14 19:00:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,2000,0,4000.0,141,-25009.0,122542.0,147551.0,0.8305060623106587,0.2978723404255319,-177.36879432624113,2917.6666666666665,-1490.4141414141413,55293.0,53258.0,0.55293,5,2,0.4,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,69331.0,218170.0,148839.0,1.46581205194875,0.41589648798521256,128.15341959334566,969.6444444444444,-471.00949367088606,15939.0,15043.0,0.15939,10,8,0.8,54.1,14.01748907615055,0.25910331009520426,19,0.08641156192756487,4.349771001944915,124.37436356031212,1.2721523100287606,2012-01-11 11:00:00,2021-05-12 13:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,3000,6000,0.0,191,40246.0,220717.0,180471.0,1.2230053582015947,0.3507853403141361,210.71204188481676,3294.283582089552,-1455.4112903225807,37609.0,34906.0,0.37609,5,4,0.8,38.2,15.315351775261318,0.4009254391429664,20,0.14885951398896785,1.0701161955914809,178.48529046364857,1.3617046158356023,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,36453.0,118297.0,81844.0,1.4453961194467524,0.41304347826086957,99.0570652173913,778.2697368421053,-378.9074074074074,9570.0,8760.0,0.0957,10,8,0.8,36.8,9.019977827023746,0.2451080931256453,14,0.10948344443530025,3.809090909090909,96.61097852028641,1.2690213683549387,2012-01-11 12:30:00,2021-04-13 17:30:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,2000,4000,1000.0,141,-15804.0,55761.0,71565.0,0.7791657933347307,0.3617021276595745,-112.08510638297872,1093.3529411764705,-795.1666666666666,21994.0,20766.0,0.21994,5,2,0.4,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,41087.0,130337.0,89250.0,1.460358543417367,0.4174757281553398,99.72572815533981,757.7732558139535,-371.875,9709.0,8849.0,0.09709,10,8,0.8,41.2,10.225458424931373,0.24819073846920808,15,0.09713534694672281,4.231846740138017,97.35702290262127,1.2684092849400734,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,1500,4000,1000.0,153,-13897.0,62411.0,76308.0,0.8178827907951984,0.3660130718954248,-90.83006535947712,1114.482142857143,-786.680412371134,18585.0,16862.0,0.18585,5,1,0.2,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,44516.0,156935.0,112419.0,1.3959828854553056,0.4066543438077634,82.28465804066543,713.3409090909091,-350.21495327102804,6629.0,5642.0,0.06629,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.14424027316021207,6.715341680494795,80.56179800521161,1.2665848998967282,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,2000,0,1000.0,191,26746.0,99949.0,73203.0,1.365367539581711,0.41361256544502617,140.03141361256544,1265.1772151898733,-653.5982142857143,13435.0,12066.0,0.13435,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.20137590667763403,1.9907703758838853,95.94275779555821,1.5140704540962049,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,41382.0,131872.0,90490.0,1.4573102000221019,0.4174757281553398,100.44174757281553,766.6976744186046,-377.0416666666667,9914.0,9054.0,0.09914,10,8,0.8,41.2,10.225458424931373,0.24819073846920808,15,0.1447730897491663,4.174097236231591,98.70397757479098,1.2642391934685078,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,2000,6000,1000.0,153,-14122.0,63191.0,77313.0,0.8173399040264897,0.3660130718954248,-92.30065359477125,1128.4107142857142,-797.0412371134021,19335.0,18107.0,0.19335,5,1,0.2,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,69266.0,213444.0,144178.0,1.4804200363439637,0.41404805914972276,128.03327171903882,952.875,-454.82018927444796,16148.0,15363.0,0.16148,10,8,0.8,54.1,14.01748907615055,0.25910331009520426,19,0.08649265151733895,4.289447609611098,126.12346605838361,1.262707965313164,2012-01-11 11:00:00,2021-05-12 13:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,3000,6000,4000.0,191,46361.0,210816.0,164455.0,1.2819069046243654,0.34554973821989526,242.72774869109946,3194.181818181818,-1315.64,34154.0,31451.0,0.34154,5,4,0.8,38.2,15.315351775261318,0.4009254391429664,20,0.12922499514678285,1.3574105522047197,140.70908737947846,1.6460312943071815,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,43676.0,152894.0,109218.0,1.3998974528008203,0.4048059149722736,80.73197781885398,698.1461187214612,-339.18633540372673,6439.0,5334.0,0.06439,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.09137741551424124,6.783040844851685,79.75773880391976,1.2608860116059706,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1000,4000,1000.0,191,16126.0,88668.0,72542.0,1.222298806208817,0.38219895287958117,84.42931937172774,1214.6301369863013,-614.7627118644068,12995.0,11626.0,0.12995,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.24748852784323452,1.2409388226240863,153.91572615651742,0.9282064741962025,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,43162.0,152447.0,109285.0,1.3949489865946836,0.4174757281553398,104.7621359223301,886.3197674418604,-455.3541666666667,10852.0,9850.0,0.10852,10,6,0.6,41.2,10.225458424931373,0.24819073846920808,15,0.23055002085167509,3.977331367489864,103.58704415921412,1.260343421287332,2012-01-11 12:30:00,2021-04-29 16:30:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,1000,0,4000.0,153,-21647.0,89605.0,111252.0,0.8054237227195915,0.19607843137254902,-141.48366013071896,2986.8333333333335,-904.4878048780488,36868.0,35978.0,0.36868,5,3,0.6,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,41142.0,131632.0,90490.0,1.4546579732567135,0.4174757281553398,99.85922330097087,765.3023255813954,-377.0416666666667,9914.0,9054.0,0.09914,10,8,0.8,41.2,10.225458424931373,0.24819073846920808,15,0.13978416217004522,4.149889045793827,99.27976277283555,1.2569070827335882,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,2000,0,1000.0,153,-14127.0,63186.0,77313.0,0.8172752318497536,0.3660130718954248,-92.33333333333333,1128.3214285714287,-797.0412371134021,19335.0,18107.0,0.19335,5,1,0.2,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,40751.0,149969.0,109218.0,1.3731161530150708,0.4048059149722736,75.3253234750462,684.7899543378995,-339.18633540372673,5648.0,4448.0,0.05648,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.04885769674363819,7.215120396600566,74.98142376874188,1.2561257204715166,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1000,2000,1000.0,191,13791.0,86333.0,72542.0,1.190110556643048,0.38219895287958117,72.20418848167539,1182.6438356164383,-614.7627118644068,9734.0,8839.0,0.09734,5,3,0.6,38.2,15.315351775261318,0.4009254391429664,20,0.14436951635124357,1.4167865214711322,134.81212384888696,0.9171833606485961,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,51916.0,178732.0,126816.0,1.409380519808226,0.41035120147874304,95.9630314232902,805.0990990990991,-397.5423197492163,9183.0,8398.0,0.09183,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.07687418136990523,5.653490144832843,95.69310039294244,1.2550213486251702,2012-01-11 11:00:00,2021-05-12 12:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1000,4000,2000.0,191,35606.0,133987.0,98381.0,1.3619194763216476,0.3507853403141361,186.41884816753927,1999.8059701492537,-793.3951612903226,12954.0,12739.0,0.12954,5,3,0.6,38.2,15.315351775261318,0.4009254391429664,20,0.11208785036229849,2.7486490659255827,69.48868168286243,2.0527086900152924,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,44086.0,156505.0,112419.0,1.3921579092502157,0.4066543438077634,81.4898336414048,711.3863636363636,-350.21495327102804,6629.0,5642.0,0.06629,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.13589348092364922,6.650475184794087,81.34757065735154,1.25435038855349,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,2000,6000,1000.0,191,27351.0,100554.0,73203.0,1.3736322281873694,0.41361256544502617,143.19895287958116,1272.8354430379748,-653.5982142857143,13435.0,12066.0,0.13435,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.2190413513217067,2.035802009676219,93.82051844539505,1.548319037986439,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,35988.0,119832.0,83844.0,1.4292257048804924,0.41304347826086957,97.79347826086956,788.3684210526316,-388.1666666666667,9570.0,8760.0,0.0957,10,7,0.7,36.8,9.019977827023746,0.2451080931256453,14,0.16647215738579527,3.7605015673981192,97.85928642880961,1.252833539197255,2012-01-11 12:30:00,2021-04-13 17:30:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,3000,6000,1000.0,141,-16859.0,56976.0,73835.0,0.7716665538023972,0.3617021276595745,-119.56737588652483,1117.1764705882354,-820.3888888888889,23424.0,22196.0,0.23424,5,1,0.2,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,42652.0,151937.0,109285.0,1.3902822894267284,0.4174757281553398,103.52427184466019,883.3546511627907,-455.3541666666667,10852.0,9850.0,0.10852,10,6,0.6,41.2,10.225458424931373,0.24819073846920808,15,0.14046234643158587,3.93033542204202,104.82565882021946,1.245451267428462,2012-01-11 12:30:00,2021-04-29 16:30:00,MAC,5,16.0,30.0,5.0,1.6,0.5,1.0,1000,6000,0.0,153,-28477.0,87102.0,115579.0,0.7536144109223994,0.17647058823529413,-186.12418300653596,3226.0,-917.2936507936508,38683.0,37793.0,0.38683,5,2,0.4,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,35748.0,119592.0,83844.0,1.4263632460283384,0.41304347826086957,97.1413043478261,786.7894736842105,-388.1666666666667,9570.0,8760.0,0.0957,10,7,0.7,36.8,9.019977827023746,0.2451080931256453,14,0.1608761329305136,3.735423197492163,98.51628063108426,1.244478530599741,2012-01-11 12:30:00,2021-04-13 17:30:00,MAC,5,16.0,30.0,5.0,2.0,0.5,1.0,3000,0,1000.0,141,-16864.0,56971.0,73835.0,0.7715988352407395,0.3617021276595745,-119.60283687943263,1117.078431372549,-820.3888888888889,23424.0,22196.0,0.23424,5,1,0.2,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,43966.0,154875.0,110909.0,1.3964150790287533,0.4066543438077634,81.26802218114602,703.9772727272727,-345.5109034267913,6734.0,5632.0,0.06734,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.09077468953282082,6.528957528957529,82.86162034299231,1.2411451696649358,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5.0,40.0,2.0,2.0,0.5,1.0,1500,4000,1000.0,191,22921.0,95158.0,72237.0,1.3173027672799258,0.4083769633507853,120.00523560209425,1219.974358974359,-639.2654867256637,12410.0,11041.0,0.1241,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.17411980280092493,1.8469782433521353,103.41215479254831,1.35006211417215,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
